"caseID","eventType","timeStamp","source","lifecycle:transition","Sheet","FileName","Url","Label","Value","Column","Row"
"21","waitResponse","2019-02-21T16:37:28.334Z","Web","complete",,,"www.webpage.com/error",,,,
"21","insertValue","2019-02-21T16:37:34.375Z","Excel","complete",,,,,"Wrong log-in","A","10"
"21","insertValue","2019-02-21T16:37:39.208Z","Excel","complete",,,,,"Wrong log-in","B","10"
"21","insertValue","2019-02-21T16:37:41.289Z","Excel","complete",,,,,"Wrong log-in","C","10"
"21","clickButton","2019-02-21T16:37:44.356Z","Web","complete",,,,"cancel",,,
"22","openFile","2019-02-21T16:37:54.356Z","Excel","complete","Sheet1","data.xls",,,,,
"22","goToUrl","2019-02-21T16:38:02.910Z","Web","complete",,,"www.webpage.com",,,,
"22","insertValue","2019-02-21T16:38:05.633Z","Web","complete",,,,"username","Frank01",,
"22","insertValue","2019-02-21T16:38:08.329Z","Web","complete",,,,"password","LittleFrank123",,
"22","clickButton","2019-02-21T16:38:08.329Z","Web","complete",,,,"confirm",,,
"22","waitResponse","2019-02-21T16:38:10.633Z","Web","complete",,,"www.webpage.com/wrong",,,,
"22","insertValue","2019-02-21T16:38:23.319Z","Excel","complete",,,,,"Wrong log-in","A","10"
"22","insertValue","2019-02-21T16:38:27.145Z","Excel","complete",,,,,"Wrong log-in","B","10"
"22","insertValue","2019-02-21T16:38:30.025Z","Excel","complete",,,,,"Wrong log-in","C","10"
"22","clickButton","2019-02-21T16:38:33.134Z","Web","complete",,,,"cancel",,,
"23","openFile","2019-02-21T16:38:43.134Z","Excel","complete","Sheet1","data.xls",,,,,
"23","goToUrl","2019-02-21T16:38:51.669Z","Web","complete",,,"www.webpage.com",,,,
"23","insertValue","2019-02-21T16:38:58.714Z","Web","complete",,,,"username","Frank01",,
"23","insertValue","2019-02-21T16:39:08.557Z","Web","complete",,,,"password","LittleFrank123",,
"23","clickButton","2019-02-21T16:39:10.378Z","Web","complete",,,,"confirm",,,
"23","waitResponse","2019-02-21T16:39:12.278Z","Web","complete",,,"www.webpage.com/ok",,,,
"23","clickButton","2019-02-21T16:39:22.713Z","Web","complete",,,,"Button1",,,
"23","clickButton","2019-02-21T16:39:25.766Z","Web","complete",,,,"B2",,,
"23","insertValue","2019-02-21T16:39:28.901Z","Web","complete",,,,"ID","182381",,
"23","copy","2019-02-21T16:39:31.463Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"23","paste","2019-02-21T16:39:34.235Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"23","copy","2019-02-21T16:39:37.031Z","Excel","complete",,,,,"Melbourne 123","B","2"
"23","paste","2019-02-21T16:39:38.643Z","Web","complete",,,,"Area","Melbourne 123",,
"23","clickButton","2019-02-21T16:39:41.183Z","Web","complete",,,,"OK",,,
"24","openFile","2019-02-21T16:39:51.183Z","Excel","complete","Sheet1","data.xls",,,,,
"24","goToUrl","2019-02-21T16:39:59.612Z","Web","complete",,,"www.webpage.com",,,,
"24","insertValue","2019-02-21T16:40:09.000Z","Web","complete",,,,"username","Frank01",,
"24","insertValue","2019-02-21T16:40:25.522Z","Web","complete",,,,"password","LittleFrank123",,
"24","clickButton","2019-02-21T16:40:25.522Z","Web","complete",,,,"confirm",,,
"24","waitResponse","2019-02-21T16:40:29.106Z","Web","complete",,,"www.webpage.com/ok",,,,
"24","clickButton","2019-02-21T16:40:29.106Z","Web","complete",,,,"Button1",,,
"24","clickButton","2019-02-21T16:40:33.730Z","Web","complete",,,,"B2",,,
"24","insertValue","2019-02-21T16:40:37.837Z","Web","complete",,,,"ID","182381",,
"24","copy","2019-02-21T16:40:40.926Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"24","paste","2019-02-21T16:40:43.918Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"24","copy","2019-02-21T16:40:45.299Z","Excel","complete",,,,,"Melbourne 123","B","2"
"24","paste","2019-02-21T16:40:47.698Z","Web","complete",,,,"Area","Melbourne 123",,
"24","clickButton","2019-02-21T16:40:50.694Z","Web","complete",,,,"OK",,,
"25","openFile","2019-02-21T16:41:00.694Z","Excel","complete","Sheet1","data.xls",,,,,
"25","goToUrl","2019-02-21T16:41:07.330Z","Web","complete",,,"www.webpage.com",,,,
"25","insertValue","2019-02-21T16:41:15.293Z","Web","complete",,,,"username","Frank01",,
"25","insertValue","2019-02-21T16:41:22.986Z","Web","complete",,,,"password","LittleFrank123",,
"25","clickButton","2019-02-21T16:41:24.669Z","Web","complete",,,,"confirm",,,
"25","waitResponse","2019-02-21T16:41:29.123Z","Web","complete",,,"www.webpage.com/wrong",,,,
"25","insertValue","2019-02-21T16:41:34.710Z","Excel","complete",,,,,"Wrong log-in","A","10"
"25","insertValue","2019-02-21T16:41:38.727Z","Excel","complete",,,,,"Wrong log-in","B","10"
"25","insertValue","2019-02-21T16:41:41.377Z","Excel","complete",,,,,"Wrong log-in","C","10"
"25","clickButton","2019-02-21T16:41:45.121Z","Web","complete",,,,"cancel",,,
"26","openFile","2019-02-21T16:41:55.121Z","Excel","complete","Sheet1","data.xls",,,,,
"26","goToUrl","2019-02-21T16:41:57.844Z","Web","complete",,,"www.webpage.com",,,,
"26","insertValue","2019-02-21T16:42:08.070Z","Web","complete",,,,"username","Frank01",,
"26","insertValue","2019-02-21T16:42:19.572Z","Web","complete",,,,"password","LittleFrank123",,
"26","clickButton","2019-02-21T16:42:20.689Z","Web","complete",,,,"confirm",,,
"26","waitResponse","2019-02-21T16:42:24.222Z","Web","complete",,,"www.webpage.com/wrong",,,,
"26","insertValue","2019-02-21T16:42:24.222Z","Excel","complete",,,,,"Wrong log-in","A","10"
"26","insertValue","2019-02-21T16:42:28.375Z","Excel","complete",,,,,"Wrong log-in","B","10"
"26","insertValue","2019-02-21T16:42:30.864Z","Excel","complete",,,,,"Wrong log-in","C","10"
"26","clickButton","2019-02-21T16:42:33.519Z","Web","complete",,,,"cancel",,,
"27","openFile","2019-02-21T16:42:43.519Z","Excel","complete","Sheet1","data.xls",,,,,
"27","goToUrl","2019-02-21T16:42:48.097Z","Web","complete",,,"www.webpage.com",,,,
"27","insertValue","2019-02-21T16:43:00.500Z","Web","complete",,,,"username","Frank01",,
"27","insertValue","2019-02-21T16:43:01.735Z","Web","complete",,,,"password","LittleFrank123",,
"27","clickButton","2019-02-21T16:43:11.444Z","Web","complete",,,,"confirm",,,
"27","waitResponse","2019-02-21T16:43:15.125Z","Web","complete",,,"www.webpage.com/error",,,,
"27","goToUrl","2019-02-21T16:43:26.182Z","Web","complete",,,"www.webpage.com",,,,
"27","insertValue","2019-02-21T16:43:46.017Z","Web","complete",,,,"username","Frank01",,
"27","insertValue","2019-02-21T16:43:58.720Z","Web","complete",,,,"password","LittleFrank123",,
"27","clickButton","2019-02-21T16:44:07.330Z","Web","complete",,,,"confirm",,,
"27","waitResponse","2019-02-21T16:44:11.170Z","Web","complete",,,"www.webpage.com/ok",,,,
"27","clickButton","2019-02-21T16:44:15.673Z","Web","complete",,,,"Button1",,,
"27","clickButton","2019-02-21T16:44:17.958Z","Web","complete",,,,"B2",,,
"27","insertValue","2019-02-21T16:44:21.459Z","Web","complete",,,,"ID","182381",,
"27","copy","2019-02-21T16:44:24.282Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"27","paste","2019-02-21T16:44:25.305Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"27","copy","2019-02-21T16:44:27.347Z","Excel","complete",,,,,"Melbourne 123","B","2"
"27","paste","2019-02-21T16:44:31.411Z","Web","complete",,,,"Area","Melbourne 123",,
"27","clickButton","2019-02-21T16:44:35.045Z","Web","complete",,,,"OK",,,
"28","openFile","2019-02-21T16:44:45.045Z","Excel","complete","Sheet1","data.xls",,,,,
"28","goToUrl","2019-02-21T16:44:48.511Z","Web","complete",,,"www.webpage.com",,,,
"28","insertValue","2019-02-21T16:44:56.333Z","Web","complete",,,,"username","Frank01",,
"28","insertValue","2019-02-21T16:45:07.033Z","Web","complete",,,,"password","LittleFrank123",,
"28","clickButton","2019-02-21T16:45:10.762Z","Web","complete",,,,"confirm",,,
"28","waitResponse","2019-02-21T16:45:14.784Z","Web","complete",,,"www.webpage.com/wrong",,,,
"28","insertValue","2019-02-21T16:45:23.065Z","Excel","complete",,,,,"Wrong log-in","A","10"
"28","insertValue","2019-02-21T16:45:26.364Z","Excel","complete",,,,,"Wrong log-in","B","10"
"28","insertValue","2019-02-21T16:45:28.991Z","Excel","complete",,,,,"Wrong log-in","C","10"
"28","clickButton","2019-02-21T16:45:31.971Z","Web","complete",,,,"cancel",,,
"29","openFile","2019-02-21T16:45:41.971Z","Excel","complete","Sheet1","data.xls",,,,,
"29","goToUrl","2019-02-21T16:45:54.908Z","Web","complete",,,"www.webpage.com",,,,
"29","insertValue","2019-02-21T16:46:05.463Z","Web","complete",,,,"username","Frank01",,
"29","insertValue","2019-02-21T16:46:10.053Z","Web","complete",,,,"password","LittleFrank123",,
"29","clickButton","2019-02-21T16:46:18.920Z","Web","complete",,,,"confirm",,,
"29","waitResponse","2019-02-21T16:46:21.054Z","Web","complete",,,"www.webpage.com/error",,,,
"29","goToUrl","2019-02-21T16:46:32.638Z","Web","complete",,,"www.webpage.com",,,,
"29","insertValue","2019-02-21T16:46:34.075Z","Web","complete",,,,"username","Frank01",,
"29","insertValue","2019-02-21T16:46:43.301Z","Web","complete",,,,"password","LittleFrank123",,
"29","clickButton","2019-02-21T16:47:01.481Z","Web","complete",,,,"confirm",,,
"29","waitResponse","2019-02-21T16:47:02.928Z","Web","complete",,,"www.webpage.com/ok",,,,
"29","clickButton","2019-02-21T16:47:07.305Z","Web","complete",,,,"Button1",,,
"29","clickButton","2019-02-21T16:47:09.405Z","Web","complete",,,,"B2",,,
"29","insertValue","2019-02-21T16:47:11.316Z","Web","complete",,,,"ID","182381",,
"29","copy","2019-02-21T16:47:15.145Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"29","paste","2019-02-21T16:47:17.568Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"29","copy","2019-02-21T16:47:19.500Z","Excel","complete",,,,,"Melbourne 123","B","2"
"29","paste","2019-02-21T16:47:22.575Z","Web","complete",,,,"Area","Melbourne 123",,
"29","clickButton","2019-02-21T16:47:26.229Z","Web","complete",,,,"OK",,,
"30","openFile","2019-02-21T16:47:36.229Z","Excel","complete","Sheet1","data.xls",,,,,
"30","goToUrl","2019-02-21T16:47:42.518Z","Web","complete",,,"www.webpage.com",,,,
"30","insertValue","2019-02-21T16:47:53.848Z","Web","complete",,,,"username","Frank01",,
"30","insertValue","2019-02-21T16:47:59.392Z","Web","complete",,,,"password","LittleFrank123",,
"30","clickButton","2019-02-21T16:48:13.022Z","Web","complete",,,,"confirm",,,
"30","waitResponse","2019-02-21T16:48:16.270Z","Web","complete",,,"www.webpage.com/ok",,,,
"30","clickButton","2019-02-21T16:48:29.756Z","Web","complete",,,,"Button1",,,
"30","clickButton","2019-02-21T16:48:31.919Z","Web","complete",,,,"B2",,,
"30","insertValue","2019-02-21T16:48:35.896Z","Web","complete",,,,"ID","182381",,
"30","copy","2019-02-21T16:48:39.752Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"30","paste","2019-02-21T16:48:41.237Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"30","copy","2019-02-21T16:48:44.603Z","Excel","complete",,,,,"Melbourne 123","B","2"
"30","paste","2019-02-21T16:48:47.670Z","Web","complete",,,,"Area","Melbourne 123",,
"30","clickButton","2019-02-21T16:48:50.219Z","Web","complete",,,,"OK",,,
"31","openFile","2019-02-21T16:49:00.219Z","Excel","complete","Sheet1","data.xls",,,,,
"31","goToUrl","2019-02-21T16:49:10.689Z","Web","complete",,,"www.webpage.com",,,,
"31","insertValue","2019-02-21T16:49:10.689Z","Web","complete",,,,"username","Frank01",,
"31","insertValue","2019-02-21T16:49:19.641Z","Web","complete",,,,"password","LittleFrank123",,
"31","clickButton","2019-02-21T16:49:33.249Z","Web","complete",,,,"confirm",,,
"31","waitResponse","2019-02-21T16:49:36.755Z","Web","complete",,,"www.webpage.com/wrong",,,,
"31","insertValue","2019-02-21T16:49:52.570Z","Excel","complete",,,,,"Wrong log-in","A","10"
"31","insertValue","2019-02-21T16:49:56.010Z","Excel","complete",,,,,"Wrong log-in","B","10"
"31","insertValue","2019-02-21T16:49:57.442Z","Excel","complete",,,,,"Wrong log-in","C","10"
"31","clickButton","2019-02-21T16:49:59.612Z","Web","complete",,,,"cancel",,,
"32","openFile","2019-02-21T16:50:09.612Z","Excel","complete","Sheet1","data.xls",,,,,
"32","goToUrl","2019-02-21T16:50:25.045Z","Web","complete",,,"www.webpage.com",,,,
"32","insertValue","2019-02-21T16:50:26.363Z","Web","complete",,,,"username","Frank01",,
"32","insertValue","2019-02-21T16:50:33.205Z","Web","complete",,,,"password","LittleFrank123",,
"32","clickButton","2019-02-21T16:50:36.594Z","Web","complete",,,,"confirm",,,
"32","waitResponse","2019-02-21T16:50:39.248Z","Web","complete",,,"www.webpage.com/wrong",,,,
"32","insertValue","2019-02-21T16:50:49.154Z","Excel","complete",,,,,"Wrong log-in","A","10"
"32","insertValue","2019-02-21T16:50:53.102Z","Excel","complete",,,,,"Wrong log-in","B","10"
"32","insertValue","2019-02-21T16:50:57.139Z","Excel","complete",,,,,"Wrong log-in","C","10"
"32","clickButton","2019-02-21T16:51:00.702Z","Web","complete",,,,"cancel",,,
"33","openFile","2019-02-21T16:51:10.702Z","Excel","complete","Sheet1","data.xls",,,,,
"33","goToUrl","2019-02-21T16:51:10.702Z","Web","complete",,,"www.webpage.com",,,,
"33","insertValue","2019-02-21T16:51:12.503Z","Web","complete",,,,"username","Frank01",,
"33","insertValue","2019-02-21T16:51:23.778Z","Web","complete",,,,"password","LittleFrank123",,
"33","clickButton","2019-02-21T16:51:24.620Z","Web","complete",,,,"confirm",,,
"33","waitResponse","2019-02-21T16:51:26.931Z","Web","complete",,,"www.webpage.com/ok",,,,
"33","clickButton","2019-02-21T16:51:33.806Z","Web","complete",,,,"Button1",,,
"33","clickButton","2019-02-21T16:51:37.037Z","Web","complete",,,,"B2",,,
"33","insertValue","2019-02-21T16:51:39.416Z","Web","complete",,,,"ID","182381",,
"33","copy","2019-02-21T16:51:41.998Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"33","paste","2019-02-21T16:51:45.410Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"33","copy","2019-02-21T16:51:48.132Z","Excel","complete",,,,,"Melbourne 123","B","2"
"33","paste","2019-02-21T16:51:50.522Z","Web","complete",,,,"Area","Melbourne 123",,
"33","clickButton","2019-02-21T16:51:51.961Z","Web","complete",,,,"OK",,,
"34","openFile","2019-02-21T16:52:01.961Z","Excel","complete","Sheet1","data.xls",,,,,
"34","goToUrl","2019-02-21T16:52:14.064Z","Web","complete",,,"www.webpage.com",,,,
"34","insertValue","2019-02-21T16:52:16.555Z","Web","complete",,,,"username","Frank01",,
"34","insertValue","2019-02-21T16:52:21.286Z","Web","complete",,,,"password","LittleFrank123",,
"34","clickButton","2019-02-21T16:52:28.695Z","Web","complete",,,,"confirm",,,
"34","waitResponse","2019-02-21T16:52:33.550Z","Web","complete",,,"www.webpage.com/ok",,,,
"34","clickButton","2019-02-21T16:52:43.853Z","Web","complete",,,,"Button1",,,
"34","clickButton","2019-02-21T16:52:45.627Z","Web","complete",,,,"B2",,,
"34","insertValue","2019-02-21T16:52:48.595Z","Web","complete",,,,"ID","182381",,
"34","copy","2019-02-21T16:52:50.158Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"34","paste","2019-02-21T16:52:53.450Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"34","copy","2019-02-21T16:52:54.827Z","Excel","complete",,,,,"Melbourne 123","B","2"
"34","paste","2019-02-21T16:52:58.055Z","Web","complete",,,,"Area","Melbourne 123",,
"34","clickButton","2019-02-21T16:53:00.584Z","Web","complete",,,,"OK",,,
"35","openFile","2019-02-21T16:53:10.584Z","Excel","complete","Sheet1","data.xls",,,,,
"35","goToUrl","2019-02-21T16:53:23.275Z","Web","complete",,,"www.webpage.com",,,,
"35","insertValue","2019-02-21T16:53:29.618Z","Web","complete",,,,"username","Frank01",,
"35","insertValue","2019-02-21T16:53:33.111Z","Web","complete",,,,"password","LittleFrank123",,
"35","clickButton","2019-02-21T16:53:43.151Z","Web","complete",,,,"confirm",,,
"35","waitResponse","2019-02-21T16:53:48.113Z","Web","complete",,,"www.webpage.com/ok",,,,
"35","clickButton","2019-02-21T16:54:03.845Z","Web","complete",,,,"Button1",,,
"35","clickButton","2019-02-21T16:54:06.881Z","Web","complete",,,,"B2",,,
"35","insertValue","2019-02-21T16:54:10.664Z","Web","complete",,,,"ID","182381",,
"35","copy","2019-02-21T16:54:13.866Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"35","paste","2019-02-21T16:54:16.377Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"35","copy","2019-02-21T16:54:19.154Z","Excel","complete",,,,,"Melbourne 123","B","2"
"35","paste","2019-02-21T16:54:22.099Z","Web","complete",,,,"Area","Melbourne 123",,
"35","clickButton","2019-02-21T16:54:25.440Z","Web","complete",,,,"OK",,,
"36","openFile","2019-02-21T16:54:35.440Z","Excel","complete","Sheet1","data.xls",,,,,
"36","goToUrl","2019-02-21T16:54:40.932Z","Web","complete",,,"www.webpage.com",,,,
"36","insertValue","2019-02-21T16:54:52.603Z","Web","complete",,,,"username","Frank01",,
"36","insertValue","2019-02-21T16:54:59.198Z","Web","complete",,,,"password","LittleFrank123",,
"36","clickButton","2019-02-21T16:55:08.393Z","Web","complete",,,,"confirm",,,
"36","waitResponse","2019-02-21T16:55:12.619Z","Web","complete",,,"www.webpage.com/error",,,,
"36","goToUrl","2019-02-21T16:55:22.984Z","Web","complete",,,"www.webpage.com",,,,
"36","insertValue","2019-02-21T16:55:29.891Z","Web","complete",,,,"username","Frank01",,
"36","insertValue","2019-02-21T16:55:35.494Z","Web","complete",,,,"password","LittleFrank123",,
"36","clickButton","2019-02-21T16:55:40.522Z","Web","complete",,,,"confirm",,,
"36","waitResponse","2019-02-21T16:55:43.916Z","Web","complete",,,"www.webpage.com/wrong",,,,
"36","insertValue","2019-02-21T16:55:45.912Z","Excel","complete",,,,,"Wrong log-in","A","10"
"36","insertValue","2019-02-21T16:55:48.140Z","Excel","complete",,,,,"Wrong log-in","B","10"
"36","insertValue","2019-02-21T16:55:51.132Z","Excel","complete",,,,,"Wrong log-in","C","10"
"36","clickButton","2019-02-21T16:55:53.854Z","Web","complete",,,,"cancel",,,
"37","openFile","2019-02-21T16:56:03.854Z","Excel","complete","Sheet1","data.xls",,,,,
"37","goToUrl","2019-02-21T16:56:03.854Z","Web","complete",,,"www.webpage.com",,,,
"37","insertValue","2019-02-21T16:56:03.854Z","Web","complete",,,,"username","Frank01",,
"37","insertValue","2019-02-21T16:56:08.542Z","Web","complete",,,,"password","LittleFrank123",,
"37","clickButton","2019-02-21T16:56:13.640Z","Web","complete",,,,"confirm",,,
"37","waitResponse","2019-02-21T16:56:16.751Z","Web","complete",,,"www.webpage.com/error",,,,
"37","goToUrl","2019-02-21T16:56:20.266Z","Web","complete",,,"www.webpage.com",,,,
"37","insertValue","2019-02-21T16:56:25.015Z","Web","complete",,,,"username","Frank01",,
"37","insertValue","2019-02-21T16:56:30.391Z","Web","complete",,,,"password","LittleFrank123",,
"37","clickButton","2019-02-21T16:56:30.391Z","Web","complete",,,,"confirm",,,
"37","waitResponse","2019-02-21T16:56:32.466Z","Web","complete",,,"www.webpage.com/ok",,,,
"37","clickButton","2019-02-21T16:56:32.939Z","Web","complete",,,,"Button1",,,
"37","clickButton","2019-02-21T16:56:34.920Z","Web","complete",,,,"B2",,,
"37","insertValue","2019-02-21T16:56:37.615Z","Web","complete",,,,"ID","182381",,
"37","copy","2019-02-21T16:56:41.808Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"37","paste","2019-02-21T16:56:45.488Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"37","copy","2019-02-21T16:56:47.555Z","Excel","complete",,,,,"Melbourne 123","B","2"
"37","paste","2019-02-21T16:56:50.468Z","Web","complete",,,,"Area","Melbourne 123",,
